"id","name","pham","fam","loai","tot","M_T1_CB","M_T1_DN","M_T1_TA","M_T1_HT","M_T1_F","M_T2_CB","M_T2_DN","M_T2_TA","M_T2_HT","M_T2_F","M_T3_CB","M_T3_DN","M_T3_TA","M_T3_HT","M_T3_F","M_T4_CB","M_T4_DN","M_T4_TA","M_T4_HT","M_T4_F","M_T5_CB","M_T5_DN","M_T5_TA","M_T5_HT","M_T5_F","M_T6_CB","M_T6_DN","M_T6_TA","M_T6_HT","M_T6_F","M_T7_CB","M_T7_DN","M_T7_TA","M_T7_HT","M_T7_F"
"10102181006","M4A1-S-Steel Empire","Gold V","M4A1","Rifle",487911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122573,5460,134,17,44838,139671,2575,54,8,96862,38649,443,2,0,36625
"10120016006","QBZ03-Beast Dragon","Orange","Súng trường khác","Rifle",483452,117056,5247,226,16,104285,100575,2874,96,0,55804,36393,1220,34,0,12074,12872,479,15,0,3295,12536,450,14,0,5707,6370,230,8,0,1909,2964,75,4,0,624
"10102029006","M4A1-Anonymous","Orange","M4A1","Rifle",477973,92436,1616,47,9,293594,15181,403,8,1,32767,6829,215,2,0,11400,3288,99,2,0,5704,2315,57,1,0,4553,1764,59,1,0,3552,739,29,1,0,1301
"10614004006","COP 357-Iron Beast","Gold VVIP","Súng lục","Secondary",472685,0,0,0,0,0,0,0,0,0,0,53674,34451,1700,255,0,70313,57626,2246,346,0,69333,58626,2441,415,0,37778,31855,1371,167,0,25551,23465,912,160,0
"10202036006","Barrett M82A1-Born Beast-Ragnarok","B","Barrett","Sniper",471511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115688,16132,794,76,17878,177217,49401,2113,307,33270,15976,20273,871,96,0,8902,11843,528,146,0
"10124001006","Type-56-Hawaiian","Purple","Súng trường khác","Rifle",465905,114389,3079,89,1,212311,27101,757,17,1,41654,12019,272,5,0,17974,5956,202,0,1,9213,4093,152,2,0,5638,3297,87,0,1,4846,1205,31,2,0,1510
"10101081006","AK47-Iron Beast-Ragnarok","B","AK47","Rifle",458805,195706,87997,7051,807,19,34957,25617,1998,212,2,22836,20049,1192,106,22,11702,10879,675,174,8,10211,7942,320,145,0,6740,3976,219,59,5,4302,2694,139,31,13
"10102126006","M4A1-Red Crystal","Purple","M4A1","Rifle",453380,20618,456,20,4,170866,13885,303,19,0,135643,5575,108,7,0,45011,2076,105,1,0,15439,2472,95,1,0,18388,1834,114,3,0,16144,394,29,1,0,3769
"10405017006","SMG (mã 017)","","SMG","SMG",445356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23990,841,22,1,9274,148554,2944,114,4,95729,64962,920,7,1,50973,26188,300,86,0,20446
"10211009006","Kar 98K-Gold Black Dragon","Purple","Bắn tỉa khác","Sniper",445186,0,0,0,0,0,98690,2851,62,10,172629,32064,1452,40,0,50270,16125,930,18,4,17422,13557,737,30,2,14323,7809,271,20,1,9607,2533,71,1,0,3657
"10102190006","M4A1-Titanium Beast","Gold VVIP","M4A1","Rifle",435268,44,1,0,0,9,19966,20884,1206,63,35,61892,50302,1329,38,4,167256,30635,755,34,0,27011,17351,656,29,0,13627,9572,183,9,0,7921,4349,102,5,0
"10737001006","Jungle Knife-Knight Blue","Blue","Cận chiến","Melee",424576,79225,1349,29,6,95471,37821,613,5,2,40897,16863,248,1,0,21262,14430,272,1,0,17956,24842,315,1,1,24731,15678,69,1,0,20478,4810,7,0,0,7192
"10113006006","M16-Demon","Gold V","Súng trường khác","Rifle",423120,43858,1037,23,5,76552,2437,105,7,0,2657,50502,1159,30,5,113355,9615,237,6,0,24719,11632,265,4,2,37596,2097,43,0,0,6645,7080,136,3,1,31307
"10101171006","AK47-Black Gold","Purple","AK47","Rifle",420106,113819,3670,49,14,84570,63166,1407,41,4,45013,32431,741,15,0,30666,12628,303,5,0,11721,4781,151,2,0,4984,3099,132,10,0,4253,943,34,0,0,1454
"10102250006","M4A1-Fury Beast","Gold VVIP","M4A1","Rifle",418760,50211,48343,3571,254,111,40344,31146,1073,58,22,31283,24278,742,24,5,45359,38989,1145,70,0,27726,27207,641,15,0,14555,15255,412,14,3,8395,7337,164,8,0
"10102182006","M4A1-S-Transformer Virgo","Gold V","M4A1","Rifle",417438,129781,11721,225,10,14311,89817,7266,264,1,7009,69373,5141,65,1,4138,21574,1474,8,1,1260,19960,1568,14,3,1437,15688,981,47,0,2382,9332,470,8,0,2108
"10114004006","AK12-SS","Purple","Súng trường khác","Rifle",399834,28161,614,17,0,107578,16361,323,14,0,61501,9240,211,1,0,47866,5761,106,1,0,34768,4584,38,0,0,33930,3483,62,0,0,36154,605,9,0,0,8446
"10602093006","Desert Eagle-El Dorado-Beta","Silver V","Súng lục","Secondary",399327,85249,1776,42,0,150443,32386,631,7,0,49089,12712,158,2,0,22708,5217,46,0,0,11709,4103,36,0,0,9613,2332,15,0,0,6807,1064,5,0,0,3177
"10506006001","Shotgun (mã 006)","","Shotgun","Shotgun",390977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20852,1728,86,11,9600,192140,13544,877,85,152054
"10101005001","AK47-Iron Beast","Gold V","AK47","Rifle",383255,62932,3169,177,23,45161,53613,3343,178,37,27437,37553,2333,97,12,29775,23369,1740,60,3,15868,15109,1073,29,1,17699,13856,1170,36,8,16155,4604,330,7,2,6296
"10602029006","Desert Eagle-El Dorado","Gold V","Súng lục","Secondary",368710,0,0,0,0,0,0,0,0,0,0,134227,5072,123,9,79479,33921,1126,14,0,25923,26585,872,5,0,21837,13989,511,11,0,12431,6544,238,1,0,5792
"10101131006","AK47-Born Beast-Continue","B","AK47","Rifle",365725,0,0,0,0,0,145498,36979,3706,620,29,63767,33814,2129,486,4,14850,13967,1117,74,0,11766,8409,574,75,0,7601,4233,232,33,0,6724,7170,1758,110,0
"10101170006","AK47-Sakura","Purple","AK47","Rifle",365391,41175,1371,77,0,56502,35011,1088,30,2,40963,25074,783,6,7,34601,27312,922,20,3,20808,15850,354,6,0,19605,14079,166,3,0,19307,4485,40,0,7,5734
"10212005006","MR1-Dragon's Roar","Gold V","Bắn tỉa khác","Sniper",362349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,513,16,1,103,229942,14293,268,52,115152
"10202018006","Barrett M82A1-Born Beast-Noble Gold","Red","Barrett","Sniper",359861,18931,20545,1939,418,10,18307,27825,2910,353,18,24154,37476,3003,105,10,21449,35412,2026,71,0,22265,36490,2345,15,0,17705,28549,1655,20,0,12823,21767,1233,32,0
"10102089006","M4A1-Iron Beast-Noble Gold-Champion Miracle","A","M4A1","Rifle",354484,5211,58975,16645,3586,7,4134,51661,12677,2529,0,3453,52043,15023,3055,0,1839,32250,8538,1384,0,1676,28141,7155,1172,0,811,18183,5054,544,0,479,13282,4424,553,0
"10109003006","9A91-SS","Purple","Súng trường khác","Rifle",352768,20635,461,12,5,101663,12616,280,8,0,70424,4287,72,2,0,37201,2255,14,0,0,26200,2703,42,0,0,28694,2436,30,0,0,33314,402,6,0,0,9006
"10102020006","M4A1-Rose","Purple","M4A1","Rifle",349776,19762,281,10,1,236450,4242,99,7,0,41312,2221,27,0,0,16558,908,29,0,0,8111,838,21,1,0,7680,753,23,12,0,7586,304,9,0,1,2530
"10102050006","M4A1-XM-Winner","Orange","M4A1","Rifle",339924,71009,1444,39,0,230926,6877,228,8,0,13551,2787,63,0,0,4478,1285,50,0,0,2150,805,15,0,0,1531,662,43,0,0,1292,209,13,0,0,459
"10102102006","M4A1-Born Beast-Ragnarok","B","M4A1","Rifle",333241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174791,70534,4695,728,2352,26106,20492,763,70,6,11563,8846,395,49,0,6487,4399,913,52,0
"10110014006","M14EBR-Azure","Purple","Súng trường khác","Rifle",332938,0,0,0,0,0,55624,1101,25,0,200642,9140,167,2,0,32956,1382,37,1,0,8788,939,17,0,0,6043,588,14,0,0,4581,1403,47,1,1,9439
"10703023006","Blood Sun","Gold V","Cận chiến","Melee",329156,38498,715,5,1,89921,16926,289,2,0,31231,13481,339,2,0,12783,16436,383,3,0,12396,29105,597,6,4,18498,9901,115,3,1,9330,7784,70,1,0,20330
"10103013006","QBZ95-Invincible Dragon","Orange","Súng trường khác","Rifle",328435,78457,1672,25,0,200748,7749,141,2,0,20958,2265,54,2,0,4578,1426,65,1,0,2334,1530,44,0,0,1903,1322,23,0,0,2157,301,4,0,0,674
"10201006006","AWM-A Jasmine","Purple","AWM","Sniper",328032,34226,1148,22,0,33568,11708,373,5,12,9898,18945,318,9,0,111308,5957,151,1,2,56753,2848,94,2,3,20161,2052,58,7,0,13019,742,27,0,0,4615
"10102036006","M4A1-Angel","Gold V","M4A1","Rifle",327983,58,12,0,0,1,99,8,0,0,0,62,0,0,0,0,13,0,0,0,0,70912,2753,46,4,56012,68026,981,20,2,111871,6869,109,1,0,10124
"10120012006","QBZ03-Predator","Gold V","Súng trường khác","Rifle",321429,183022,6902,121,17,0,99666,2404,28,2,0,10221,216,11,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,13025,886,26,0,4869
"10603003006","M1896-Noble Dragon","Orange","Súng lục","Secondary",315601,42475,1647,31,0,29294,38450,1429,44,1,19233,33217,1245,30,6,12039,30722,962,1,0,10508,31817,768,13,0,13438,20314,333,5,2,10896,10569,149,3,0,5960
"10415002006","M12S-Titanium Beast","Gold VVIP","SMG","SMG",306460,2,0,0,0,7,43781,11323,621,70,0,72287,17901,750,32,2,67640,8028,310,5,0,22088,5961,172,8,3,30057,12383,705,88,0,10000,2200,33,3,0
"10101098006","AK47-Rush","Gold VVIP","AK47","Rifle",303087,0,0,0,0,0,0,0,0,0,0,78039,39040,4467,545,6,57985,21805,1180,282,9,43834,12541,607,85,0,21753,5213,476,54,0,11176,3516,453,21,0
"10503001006","Armsel Striker","Green","Shotgun","Shotgun",297363,27235,414,7,1,87418,8014,103,6,0,42653,2312,40,0,0,26786,2188,22,3,1,24107,1925,24,1,0,30222,1562,14,3,2,31470,456,5,0,0,10369
"10307001006","KAC-Vanguard","Blue","SMG","Machine Gun",295226,44662,759,13,5,99909,5635,151,5,2,29479,4598,64,0,0,24930,3004,23,0,0,20907,2985,96,0,0,21367,2711,15,1,0,23391,913,2,0,0,9599
"10101034006","AK47-Gilt","Orange","AK47","Rifle",293925,46652,1090,18,0,92748,14428,199,9,0,30620,11115,164,0,0,29989,4926,47,1,0,14636,4862,75,4,0,16822,3187,25,0,0,17637,586,3,0,0,4082
"10801075001","Grenade-Chilli","Purple","Đặc biệt","Utility",293896,10109,130,3,1,47788,3872,41,0,0,25963,2984,25,0,0,19024,1696,14,0,0,162146,1466,14,1,0,8649,966,6,0,0,5713,388,0,0,0,2897
"10704005006","Kukri-Ice-Alpha","Purple","Cận chiến","Melee",290165,37206,457,7,0,93636,20615,245,4,0,53507,7888,89,1,0,16178,6149,88,1,0,9195,12926,177,1,0,13218,6264,53,0,0,7894,1676,10,0,0,2680
"10101018006","AK47-Winter Land","Purple","AK47","Rifle",290083,73923,3376,239,12,116794,24927,1490,65,2,16662,13867,605,36,0,10171,7644,287,5,1,4979,4680,222,8,0,2486,2912,152,7,0,1980,1413,87,5,0,1046
"10413003006","P90-Rabbit-Alpha","Orange","SMG","SMG",287865,52689,958,31,1,105270,22074,281,9,0,48568,9559,111,3,0,15352,3344,37,4,0,5733,3031,71,0,1,4201,7185,294,5,0,6192,1241,13,1,0,1606
"10101011006","AK47-A-Gold","Orange","AK47","Rifle",286520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,116,4,0,3543,33230,1351,98,1,91583,23168,737,34,4,109657,2492,43,1,0,18133
"10221002006","TAC-Angel","Gold V","Bắn tỉa khác","Sniper",282063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140975,9946,167,5,41236,58980,2030,9,0,28714
"10704052006","Kukri-Dragon-Master","Limited","Cận chiến","Melee",281752,82359,3596,71,12,21895,34350,873,4,0,14727,16103,959,12,0,3987,14130,297,9,0,5741,36278,2425,34,1,7234,19981,366,7,0,10146,3900,171,8,0,2076
"10101122006","AK47-Gladiator-Mithril","C","AK47","Rifle",280556,0,0,0,0,0,0,0,0,0,0,2102,6265,1238,252,0,32748,53283,3951,411,0,38392,43626,1899,126,0,35923,19534,677,55,0,26509,12887,620,58,0
"10405016006","Steyr TMP-Butterfly","Gold VVIP","SMG","SMG",278378,0,0,0,0,0,180287,5823,211,18,84902,3517,79,6,0,1807,4,0,0,0,7,104,166,100,12,0,349,460,252,47,3,98,92,29,0,5
"10101008001","AK47-Beast-Noble Gold","Red","AK47","Rifle",276055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20693,3340,298,45,2959,83574,8463,721,75,21628,42730,3415,141,20,15632,52581,3861,234,24,15621
"10305018006","Gatling Gun-Gold","Orange","SMG","Melee",265353,97838,2528,67,12,144585,9461,269,0,8,8012,417,13,0,1,599,348,13,4,1,236,317,10,0,0,188,121,23,0,0,117,73,2,1,0,89
"10607008006","Anaconda-Born Beast-Beta","Silver V","Súng lục","Secondary",260778,45780,854,24,2,108213,14451,227,4,0,29514,7934,102,1,0,15016,4832,68,3,0,9067,4450,52,0,0,7956,2466,20,1,0,5902,1215,12,0,0,2612
"10801225001","Grenade-Iron Beast","Gold V","Đặc biệt","Utility",257433,46066,1460,63,4,48200,28277,951,44,3,23505,25099,1039,43,5,18557,12328,701,28,0,8882,11549,704,20,2,8078,7582,401,12,0,5472,4657,277,11,0,3413
"10304008006","M249-Royal Gold","Purple","SMG","Machine Gun",255615,12932,333,18,2,28454,18473,334,10,1,57102,12032,247,7,8,64654,3329,63,1,0,19037,3350,27,2,0,15037,2565,20,0,0,11048,1301,10,0,0,5218
"10123006006","HK416-Monkey King-Alpha","Orange","Súng trường khác","Rifle",254557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,365,7,0,1465,64767,1952,32,7,92872,18601,330,10,1,60495,3440,106,4,0,6399
"10602031006","Desert Eagle-Blue Crystal","Purple","Súng lục","Secondary",253758,4086,86,0,0,52693,1738,19,0,0,35442,1819,24,0,0,86078,1179,13,0,0,52906,465,8,0,0,8327,259,9,0,0,6551,106,2,0,0,1948
"10405006006","Dual Steyr TMP-Angel","Gold V","SMG","SMG",251330,139103,4172,340,24,3,77879,7543,431,72,0,10669,2916,49,5,0,1850,595,2,0,0,1737,709,16,4,0,1582,801,36,6,0,612,168,5,1,0
"10101007006","AK47-Gold","Orange","AK47","Rifle",250384,1633,85,0,0,432,1055,39,0,0,100,667,15,0,0,161,235,21,0,0,123,118,37,0,0,144,101744,4864,302,41,109234,12637,501,27,14,16155
"10101051006","AK47-Gladiator","Gold VVIP","AK47","Rifle",249057,279,0,0,0,117,1621,518,0,0,0,9979,14771,1786,262,0,38021,30717,691,85,0,35745,17527,301,2,0,43647,10735,210,2,0,35124,6869,40,8,0
"10101010006","AK47-Blue Pottery","Purple","AK47","Rifle",243782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68028,1721,23,30,97595,14234,358,13,1,37331,5702,167,10,17,13898,1523,71,0,0,3060
"10102005001","M4A1-Iron Beast-Punk","C","M4A1","Rifle",243367,48941,2279,127,17,41729,24472,1578,81,31,16025,27580,2958,134,16,12004,11868,1076,52,4,5929,13162,1231,38,4,6927,9664,1137,23,1,6085,4924,522,14,1,2733
"10101108006","AK47-Royal Blue Gold Dragon","Orange","AK47","Rifle",242133,45739,2263,43,14,13170,48557,1388,42,30,25105,24065,709,13,1,19128,13580,224,4,0,17310,6636,108,4,1,9706,4934,84,2,0,6034,1318,33,2,0,1886
"10101139006","AK47-Comic","Purple","AK47","Rifle",239703,0,0,0,0,0,107005,10138,376,22,0,71376,4818,79,9,0,20466,1511,19,2,0,11277,974,39,1,0,7691,536,15,1,0,3052,295,1,0,0
"10115003006","AR-15-Royal Dragon","Purple","Súng trường khác","Rifle",238324,0,0,0,0,0,35656,961,14,2,118122,5199,148,4,0,26072,2112,86,5,0,7860,3134,84,5,0,18264,2223,42,0,0,15782,283,18,0,0,2248
"10603009006","Mauser M1896-Royal Dragon","Purple","Súng lục","Secondary",236294,44458,956,13,4,40056,38999,691,10,0,32941,17223,234,0,0,17038,7058,55,0,0,8388,5816,33,0,0,8924,3189,14,0,0,6438,1154,4,0,0,2598
"10102064006","M4A1 (mã 064)","","M4A1","Rifle",235721,0,0,0,0,0,0,0,0,0,0,65206,38246,4231,803,11,39099,29978,1688,266,3,14497,16600,637,85,0,6921,8453,438,135,0,4185,3992,223,24,0
"10102011006","M4A1-Beast","Gold V","M4A1","Rifle",233205,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,146880,9622,240,30,32566,26099,520,1,1,15090,1169,41,0,0,902,19,0,0,0,12
"10102313006","M4A1-Azure Dragon","Gold VVIP","M4A1","Rifle",233085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16817,1823,141,2,2965,149900,6249,122,6,55060
"10101209006","AK47-Born Beast-Ragnarok","B","AK47","Rifle",225997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167532,14102,678,118,43567
"10101058006","AK47-Soccer Babe","Orange","AK47","Rifle",224931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85534,2036,48,6,113734,10322,209,2,1,13039
"10405008006","Steyr TMP-Eternal Dragon","Orange","SMG","SMG",223967,0,0,0,0,0,0,0,0,0,0,36985,991,23,0,39461,23490,332,11,2,40066,13877,232,13,0,18738,24123,728,15,2,21323,1347,23,0,0,2185
"10102230006","M4A1-Horus","Purple","M4A1","Rifle",223114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,57,1,0,10313,12700,130,2,0,100020,5617,28,1,0,87277,387,1,0,0,2804
"10318002006","Lewis Gun-Blood Moon","Gold V","SMG","Machine Gun",222958,80918,1855,55,2,134367,1997,28,0,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10201028006","AWM-Jade","Purple","AWM","Sniper",222255,0,0,0,0,0,0,0,0,0,0,36543,1343,23,5,88946,15203,384,10,0,59689,3646,196,2,2,7957,3068,241,3,1,3136,895,79,1,0,882
"10505008006","AA12-Iron Beast","Gold V","Shotgun","Shotgun",217801,2780,239,47,8,634,28594,2228,186,21,7771,21879,1463,70,7,5763,11976,1131,73,0,2507,20667,5894,662,93,3327,40505,14348,1383,173,2634,28265,8429,1653,142,2249
"10614005006","COP 357-Iron Beast-Punk","C","Súng lục","Secondary",216866,0,0,0,0,0,0,0,0,0,0,33551,25217,3466,704,9,24697,32983,4199,1282,0,13153,29008,3148,952,0,7368,16591,1631,460,0,4514,12226,1293,414,0
"10221007006","TAC-Fury Beast","Gold VVIP","Bắn tỉa khác","Sniper",212846,22127,22944,2949,185,59,20105,17940,1233,54,2,12514,9451,804,39,0,20545,21313,771,219,0,12713,13442,719,117,0,9276,12192,781,155,0,3653,6143,325,76,0
"10101287006","AK47-Steel Frenzy","Gold VVIP","AK47","Rifle",212194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20544,9570,733,82,0,83523,17079,524,35,0,53202,4456,86,25,0,20675,1592,38,25,5
"10703012006","B.C Axe-Iron Beast","Gold V","Cận chiến","Melee",210930,23352,904,20,2,14480,17757,541,4,1,8731,18114,716,4,0,6817,20845,667,4,0,8794,40197,1544,6,0,16786,15462,489,2,0,7556,4258,80,1,0,2796
"10109010006","9A91-Jade","Purple","Súng trường khác","Rifle",199013,18909,512,21,9,37311,6140,170,7,1,8629,7000,85,0,0,63839,2742,19,0,0,37694,841,6,0,0,8621,688,12,0,0,4584,113,2,0,0,1058
"10405018006","SMG (mã 018)","","SMG","SMG",195796,0,0,0,0,0,129360,2230,56,8,55964,3927,55,0,0,1989,5,1,0,0,6,138,176,31,4,35,636,555,48,13,13,379,124,34,3,6
"10503003006","Armsel Striker-Oriental Phoenix-Gold","Orange","Shotgun","Shotgun",195471,99397,8174,217,43,0,44350,3012,123,11,0,12007,476,245,0,0,9570,680,142,0,0,6732,217,217,0,0,6360,227,49,0,0,3154,64,4,0,0
"10105007006","AN94-Royal Dragon","Purple","Súng trường khác","Rifle",195350,0,0,0,0,0,28940,590,24,6,73241,1822,16,0,0,13108,691,16,0,0,1150,9568,278,1,0,26681,8090,231,7,0,25550,1400,31,1,0,3908
"10110010006","M14EBR-Alloy","Purple","Súng trường khác","Rifle",191134,0,0,0,0,0,0,0,0,0,0,14442,251,16,3,89245,4293,50,0,0,57523,1115,16,0,1,14461,676,17,0,0,7314,153,3,0,0,1555
"10202010006","Barrett M82A1-Iron Beast","Gold V","Barrett","Sniper",189951,0,0,0,0,0,0,0,0,0,0,50719,21267,1814,547,15,40808,21290,826,98,3,16417,10025,433,24,0,10361,5789,413,10,0,5561,3273,252,6,0
"10804003001","Đặc biệt (mã 003)","","Đặc biệt","Utility",186599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,108309,8662,373,44,68417,427,46,0,0,319
"10801001001","Grenade","Whtie","Đặc biệt","Utility",182279,9592,117,2,2,46555,3557,26,1,0,23631,2419,25,0,0,23696,1749,19,0,0,17485,1889,31,0,0,20887,1640,22,0,0,18089,655,2,0,0,10188
"10102086006","M4A1-Overlimit Engine","Gold VVIP","M4A1","Rifle",181608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80242,5241,321,26,47771,26341,1733,81,31,19821
"10607036006","Anaconda-Gold Black Dragon","Purple","Súng lục","Secondary",180502,18104,388,13,0,42137,7419,109,3,0,30116,5323,67,0,0,25822,3072,47,1,0,19660,1823,21,0,0,13459,951,3,1,0,8591,278,1,0,0,3093
"10515013006","KSG-Angel","Gold V","Shotgun","Shotgun",180465,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58,82,0,0,7,19,175,0,0,1,6539,267,7,0,4978,78497,1658,158,0,88017
"10202019006","Barrett M82A1-Born Beast-Noble Gold-Champion Miracle","A","Barrett","Sniper",179786,2090,5380,977,340,6,2094,11256,2577,635,0,3359,19289,4841,1189,0,3390,20975,5008,1150,0,4353,27557,5641,1593,0,3616,24018,4899,831,0,2546,16376,3290,510,0
"10719008006","Dual Dragon","Purple","Cận chiến","Melee",179231,47377,701,6,0,89547,6935,90,1,1,11777,2338,41,0,0,3923,1878,39,0,0,2681,3467,55,1,0,3218,2039,21,0,0,1883,529,3,0,0,680
"10102069006","M4A1-Earl","Orange","M4A1","Rifle",177718,9706,370,0,0,23234,13801,335,9,1,32988,11796,611,1,0,23608,7980,304,3,0,8680,7052,223,1,1,13252,4660,224,2,0,12719,1938,78,2,0,4139
"10101026006","AK47-Peony","Purple","AK47","Rifle",176599,15809,761,85,6,14210,25272,1697,73,13,15334,22786,1186,11,1,16582,12684,361,3,0,10373,7544,264,5,0,9812,5056,153,2,0,12297,1716,71,0,0,2432
"10801055001","Grenade-Beast","Gold V","Đặc biệt","Utility",173928,22208,1383,61,4,9289,22821,1266,41,4,8217,26010,1361,48,3,9251,14812,890,19,0,5385,15493,1039,11,2,5424,13004,643,10,1,4260,7706,438,7,5,2812
"10414008006","CZS2-Blood Moon","Gold V","SMG","SMG",173011,66340,1802,43,6,100131,1640,59,1,0,2932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,0,0,1,0,0,0,0,0
"10101078006","AK47-Anubis-Devil","C","AK47","Rifle",170558,28318,28378,1868,143,0,11640,10694,964,161,0,8352,8041,1107,91,0,17560,16568,1284,130,0,10798,9867,354,33,0,4893,3656,118,100,0,2752,2485,93,110,0
"10102243006","M4A1-Gold Black Dragon","Purple","M4A1","Rifle",169118,11995,253,10,0,112065,2825,135,1,0,20152,1393,58,0,0,8415,602,28,0,0,3955,500,28,1,0,2843,307,29,0,0,2705,65,1,0,0,752
"10502005006","Jack Hammer-Capricorn","Purple","Shotgun","Shotgun",168895,45631,1220,18,1,61024,15481,269,3,0,21998,2690,35,0,0,5930,1597,41,1,0,3001,1580,16,0,0,2845,1157,24,0,0,2489,663,11,0,0,1170
"10105006006","AN94-Arnuvo","Purple","Súng trường khác","Rifle",168403,48301,1362,45,1,60063,10157,290,25,1,14497,5114,323,2,0,6086,3471,141,2,0,3425,3392,79,2,1,4178,1756,30,0,0,2237,1233,38,0,0,2151
"10102201006","M4A1-Ultimate Silversmith","Purple","M4A1","Rifle",167316,9515,294,7,0,83777,2993,102,5,0,19466,1589,66,2,0,8031,796,32,1,0,4606,2202,42,1,2,15062,851,17,1,0,15580,259,6,1,2,2008
"10602030006","Desert Eagle-Iron Beast","Gold V","Súng lục","Secondary",162594,31730,956,28,2,27771,20056,746,9,6,12463,13281,637,3,0,9348,9049,423,12,0,7190,7961,300,2,0,6346,4514,276,1,0,4224,2673,110,0,0,2477
"10131002006","CR-21-Flame","Purple","Súng trường khác","Rifle",162407,31773,836,27,2,70369,9625,306,16,3,18673,5839,298,6,1,6309,3044,187,1,0,3435,3837,173,5,3,2537,2087,131,3,0,1743,554,27,0,1,556
"10110018006","M14EBR-Neon","Purple","Súng trường khác","Rifle",161073,48889,1374,51,9,48412,19154,535,14,1,15204,9864,292,6,0,8619,1372,40,2,0,1753,1350,23,0,0,1259,1054,24,0,0,970,408,5,0,0,389
"10104003006","SCAR-Camo","Blue","Súng trường khác","Rifle",158919,11746,170,4,0,48146,5250,151,4,0,24671,2636,140,1,0,17442,2871,93,4,0,12427,1068,64,0,1,11927,1056,18,1,3,15685,137,2,0,0,3201
"10102066006","M4A1-XS-Eternal Dragon","Orange","M4A1","Rifle",154134,0,0,0,0,0,0,0,0,0,0,36184,1751,36,5,35948,25308,710,11,1,34877,6565,348,43,1,7622,2122,165,5,0,1450,577,56,3,0,346
"10707010006","Shovel-Eternal Dragon","Orange","Cận chiến","Melee",153719,0,0,0,0,0,0,0,0,0,0,5841,352,3,0,674,23643,413,4,1,14034,38881,668,2,0,36221,13057,236,2,0,12917,3429,11,0,0,3330
